2023/2/2,68796
2023/2/3,69033
2023/2/4,69289
2023/2/5,69477
2023/2/6,69601
2023/2/7,69762
2023/2/8,69962
2023/2/9,70185
2023/2/10,70377
2023/2/11,70558
2023/2/12,70695
2023/2/13,70788
2023/2/14,70923
2023/2/15,71136
2023/2/16,71308
2023/2/17,71449
2023/2/18,71579
2023/2/19,71686
2023/2/20,71737
2023/2/21,71809
2023/2/22,71935
2023/2/23,72051
2023/2/24,72134
2023/2/25,72206
2023/2/26,72268
2023/2/27,72320
2023/2/28,72387
2023/3/1,72486
2023/3/2,72573
2023/3/3,72640
2023/3/4,72721
2023/3/5,72771
2023/3/6,72805
2023/3/7,72840
2023/3/8,72909
2023/3/9,72989
2023/3/10,73038
2023/3/11,73156
2023/3/12,73199
2023/3/13,73226
2023/3/14,73273
2023/3/15,73334
2023/3/16,73391
2023/3/17,73439
2023/3/18,73477
2023/3/19,73511
2023/3/20,73533
2023/3/21,73562
2023/3/22,73592
2023/3/23,73632
2023/3/24,73681
2023/3/25,73725
2023/3/26,73747
2023/3/27,73764
2023/3/28,73791
2023/3/29,73825
2023/3/30,73865
2023/3/31,73908
2023/4/1,73939
2023/4/2,73953
2023/4/3,73967
2023/4/4,73981
2023/4/5,74002
2023/4/6,74029
2023/4/7,74060
2023/4/8,74081
2023/4/9,74096
2023/4/10,74110
2023/4/11,74132
2023/4/12,74164
2023/4/13,74182
2023/4/14,74198
2023/4/15,74220
2023/4/16,74235
2023/4/17,74244
2023/4/18,74264
2023/4/19,74286
2023/4/20,74314
2023/4/21,74338
2023/4/22,74356
2023/4/23,74376
2023/4/24,74389
2023/4/25,74407
2023/4/26,74443
2023/4/27,74467
2023/4/28,74501
2023/4/29,74528
2023/4/30,74542
2023/5/1,74550
2023/5/2,74569
2023/5/3,74596
2023/5/4,74614
2023/5/5,74633
2023/5/6,74645
2023/5/7,74654
2023/5/8,74669
2023/5/9,74694
